Year,Region,AFS Name,Sum Pounds,Sum Dollars
2007,South Atlantic*,"SHARK, DUSKY","2,363",816
2007,South Atlantic*,"SHARK, FINETOOTH","56,426","38,170"
2007,South Atlantic*,"SHARK, HAMMERHEAD","71,180","47,729"
2007,South Atlantic*,"SHARK, LEMON","65,155","16,928"
2007,South Atlantic*,"SHARK, NURSE",4,120
2007,South Atlantic*,"SHARK, SANDBAR","552,365","140,200"
2007,South Atlantic*,"SHARK, SHORTFIN MAKO","22,987","26,373"
2007,South Atlantic*,"SHARK, SILKY","2,763",594
2007,South Atlantic*,"SHARK, SPINNER","20,735","7,065"
2007,South Atlantic*,"SHARK, THRESHER",100,43
2007,South Atlantic*,"SHARK, TIGER","14,961","5,619"
2007,South Atlantic*,SHARKSUCKER,17,73
2007,South Atlantic*,SHARPNOSE PUFFER,631,"1,005"
2007,South Atlantic*,SHARPTAIL EEL,1,10
2007,South Atlantic*,SHEEPSHEAD,"271,772","260,337"
2007,South Atlantic*,"SHRIMP, BROWN","2,926,076","5,530,023"
2007,South Atlantic*,"SHRIMP, DENDROBRANCHIATA","175,112","33,807"
2007,South Atlantic*,"SHRIMP, MARINE, OTHER","230,323","716,619"
2007,South Atlantic*,"SHRIMP, PINK","5,238,355","10,236,918"
2007,South Atlantic*,"SHRIMP, ROCK",64,200
2007,South Atlantic*,"SHRIMP, ROYAL RED","542,476","990,775"
2007,South Atlantic*,"SHRIMP, WHITE","3,720,481","9,137,849"
2007,South Atlantic*,SILVER SEATROUT,"16,644","12,025"
2007,South Atlantic*,SLATE PENCIL URCHIN,"8,052","6,363"
2007,South Atlantic*,SLIPPERY DICK,297,650
2007,South Atlantic*,"SNAIL, MOON",3,3
2007,South Atlantic*,SNAILS,"227,395","45,686"
2007,South Atlantic*,SNAPPER CARIBBEAN RED,7,10
2007,South Atlantic*,"SNAPPER, BLACK",784,860
2007,South Atlantic*,"SNAPPER, BLACKFIN","7,065","18,587"
2007,South Atlantic*,"SNAPPER, CUBERA","2,764","3,635"
2007,South Atlantic*,"SNAPPER, DOG","1,223",908
2007,South Atlantic*,"SNAPPER, GRAY","218,289","477,189"
2007,South Atlantic*,"SNAPPER, LANE","16,834","36,158"
2007,South Atlantic*,"SNAPPER, MUTTON","214,384","464,849"
2007,South Atlantic*,"SNAPPER, QUEEN","13,971","38,632"
2007,South Atlantic*,"SNAPPER, RED","1,010,811","3,387,500"
2007,South Atlantic*,"SNAPPER, SCHOOLMASTER",415,"1,030"
2007,South Atlantic*,"SNAPPER, SILK","34,856","101,325"
2007,South Atlantic*,"SNAPPER, VERMILION","1,288,249","3,055,904"
2007,South Atlantic*,"SNAPPER, YELLOWTAIL","978,132","2,556,434"
2007,South Atlantic*,SNAPPERS,"1,161","2,716"
2007,South Atlantic*,SOUTHERN PUFFER,"2,012","1,299"
2007,South Atlantic*,SOUTHERN QUAHOG,"218,595","1,745,678"
2007,South Atlantic*,SOUTHERN STARGAZER,7,2
2007,South Atlantic*,SOUTHERN STINGRAY,43,"2,150"
2007,South Atlantic*,SPANISH HOGFISH,171,"1,348"
2007,South Atlantic*,SPINY FILECLAM,"2,175","1,885"
2007,South Atlantic*,SPINY SEA STAR,"3,205","4,319"
2007,South Atlantic*,SPIROBRANCHUS GIGANTEUS,557,"1,769"
2007,South Atlantic*,"SPONGE, GRASS","188,322","209,158"
2007,South Atlantic*,"SPONGE, YELLOW","190,190","311,880"
2007,South Atlantic*,SPONGES,"7,745","23,499"
2007,South Atlantic*,"SPONGES, OTHER","82,921","80,561"
2007,South Atlantic*,SPOT,"18,757","10,473"
2007,South Atlantic*,SPOTFIN BUTTERFLYFISH,302,928
2007,South Atlantic*,SPOTFIN HOGFISH,"1,576","20,495"
2007,South Atlantic*,SPOTFIN JAWFISHES,94,157
2007,South Atlantic*,SPOTTED CLEANER SHRIMP,311,605
2007,South Atlantic*,SPOTTED DRUM,39,529
2007,South Atlantic*,SPOTTED GOATFISH,19,75
2007,South Atlantic*,SPOTTED MORAY,118,"1,011"
2007,South Atlantic*,SPOTTED PORCELAIN CRAB,"9,307","7,396"
2007,South Atlantic*,SPOTTED SPINY LOBSTER,232,"1,070"
2007,South Atlantic*,SPOTTED TRUNKFISH,5,39
2007,South Atlantic*,SQUIRRELFISHES,897,"1,582"
2007,South Atlantic*,"STAR, SERPENT BRITTLE","13,813","13,995"
2007,South Atlantic*,STARGAZER FAMILY,23,68
2007,South Atlantic*,"STARS, BRITTLE","3,861","4,482"
2007,South Atlantic*,"STARS, OTHER SEA","86,222","401,878"
2007,South Atlantic*,STOMOLOPHUS,"1,480,320","171,899"
2007,South Atlantic*,STOPLIGHT PARROTFISH,77,398
2007,South Atlantic*,STRIPED BURRFISH,"5,998","5,184"
2007,South Atlantic*,STRIPED PARROTFISH,110,884
2007,South Atlantic*,SUN ANEMONE,792,"2,293"
2007,South Atlantic*,SUNSHINEFISH,"1,829","2,489"
2007,South Atlantic*,SURGEONFISHES,"1,199","2,349"
2007,South Atlantic*,SWORDFISH,"947,716","3,057,352"
2007,South Atlantic*,TEGULA,"7,600","2,524"
2007,South Atlantic*,TEUTHIDA,"49,933","32,081"
2007,South Atlantic*,THINSTRIPE HERMIT,"120,311","34,487"
2007,South Atlantic*,THREELINE BASSLET,7,2
2007,South Atlantic*,THREESPOT DAMSELFISH,102,136
2007,South Atlantic*,TILAPIAS,"96,935","60,943"
2007,South Atlantic*,"TILEFISH, ANCHOR",132,236
2007,South Atlantic*,"TILEFISH, BLACKLINE",453,503
2007,South Atlantic*,"TILEFISH, BLUELINE","147,180","134,907"
2007,South Atlantic*,"TILEFISH, GOLDEN","573,894","1,190,581"
2007,South Atlantic*,"TILEFISH, SAND",909,"1,597"
2007,South Atlantic*,TOADFISHES,"1,656","1,750"
2007,South Atlantic*,TOBACCOFISH,90,296
2007,South Atlantic*,TRICOLOR HERMIT,"2,396,372","303,346"
2007,South Atlantic*,"TRIGGERFISH, QUEEN",6,110
2007,South Atlantic*,TRIPLETAIL,"8,703","21,543"
2007,South Atlantic*,TROCHIDAE,"28,959","8,865"
2007,South Atlantic*,TRUE CRABS,"1,930","1,448"
2007,South Atlantic*,TRUE TULIP,"5,773","1,389"
2007,South Atlantic*,TRUMPETFISH,40,366
2007,South Atlantic*,"TUNA, ALBACORE","14,440","20,372"
2007,South Atlantic*,"TUNA, BIGEYE","122,132","376,550"
2007,South Atlantic*,"TUNA, BLACKFIN","10,649","14,262"
2007,South Atlantic*,"TUNA, BLUEFIN","13,380","55,332"
2007,South Atlantic*,"TUNA, LITTLE TUNNY","495,207","142,285"
2007,South Atlantic*,"TUNA, SKIPJACK",441,"1,027"
2007,South Atlantic*,"TUNA, YELLOWFIN","757,912","2,440,717"
2007,South Atlantic*,TUNAS,"2,760","4,518"
2007,South Atlantic*,TURBINELLIDAE,"701,351","143,877"
2007,South Atlantic*,TURBINIDAE,"1,458,920","219,486"
2007,South Atlantic*,TWOSPOT CARDINALFISH,14,26
2007,South Atlantic*,UCA,"1,630,100","56,468"
2007,South Atlantic*,ULOTRICHALES,"10,318","16,587"
2007,South Atlantic*,UNIDENTIFIED (SHARKS),"109,652","1,024,208"
2007,South Atlantic*,WAHOO,"53,339","106,571"
2007,South Atlantic*,WENCHMAN,"15,652","7,051"
2007,South Atlantic*,"WHELK, KNOBBED",1,3
2007,South Atlantic*,"WHELK, LIGHTNING","11,258","11,873"
2007,South Atlantic*,WHITESPOTTED FILEFISH,17,186
2007,South Atlantic*,WITHHELD FOR CONFIDENTIALITY,NA,NA
2007,South Atlantic*,WRASSE BASS,95,"1,724"
2007,South Atlantic*,WRASSE BLENNY,11,14
2007,South Atlantic*,WRASSE FAMILY,792,"2,638"
2007,South Atlantic*,WRECKFISH,"13,035","28,345"
2007,South Atlantic*,XYRICHTYS,98,310
2007,South Atlantic*,YELLOW JACK,"10,468","8,811"
2007,South Atlantic*,YELLOW STINGRAY,261,"2,577"
2007,South Atlantic*,YELLOWHEAD JAWFISH,"6,691","20,463"
2007,South Atlantic*,YELLOWHEAD WRASSE,454,"1,035"
2007,South Atlantic*,YELLOWLINE ARROW CRAB,"2,601","2,936"
2007,South Atlantic*,YELLOWLINE GOBY,6,15
2007,South Atlantic*,YELLOWTAIL DAMSELFISH,433,"1,318"
2007,South Atlantic*,YELLOWTAIL REEFFISH,72,83
2006,Gulf*,ACTINIIDAE,"15,881","9,549"
2006,Gulf*,AFRICAN LEAFFISH,NA,NA
2006,Gulf*,ALLIGATOR GAR,"499,470","384,491"
2006,Gulf*,ALPHEUS,"2,437","1,492"
2006,Gulf*,AMBERJACK,"2,092","2,483"
2006,Gulf*,"AMBERJACK, GREATER","1,027,431","1,094,378"
2006,Gulf*,"AMBERJACK, LESSER","42,968","50,974"
2006,Gulf*,ANCHOVIES,"31,254","9,376"
2006,Gulf*,"ANEMONE, GIANT CARIBBEAN","96,621","80,260"
2006,Gulf*,ANGULAR TRITON,20,20
2006,Gulf*,APLYSIIDAE,"3,264","4,123"
2006,Gulf*,ATLANTIC BUMPER,"35,512","21,905"
2006,Gulf*,ATLANTIC DEER COWRIE,172,197
2006,Gulf*,ATLANTIC MENHADEN,"189,291","60,104"
2006,Gulf*,ATLANTIC PYGMY OCTOPUS,477,844
2006,Gulf*,ATLANTIC SPADEFISH,"30,743","24,527"
2006,Gulf*,ATLANTIC THORNY OYSTER,"1,083","5,075"
2006,Gulf*,ATLANTIC WHITE-SPOTTED OCTOPUS,7,54
2006,Gulf*,BALLONFISH,"1,156","6,914"
2006,Gulf*,BALLYHOO,"2,733","18,477"
2006,Gulf*,BANDED BLENNY,507,"1,616"
2006,Gulf*,BANDED BUTTERFLYFISH,259,726
2006,Gulf*,BANDED CORAL SHRIMP,"10,993","11,221"
2006,Gulf*,BANDED GUITARFISH,1,5
2006,Gulf*,BANK BUTTERFLYFISH,64,"2,550"
2006,Gulf*,BAR JACK,"18,280","16,971"
2006,Gulf*,"BARBIER, RED",2,12
2006,Gulf*,BARRACUDAS,"3,971","3,471"
2006,Gulf*,BARRED BLENNY,50,25
2006,Gulf*,BARRELFISH,"14,640","29,077"
2006,Gulf*,BASKET STAR,992,"1,813"
2006,Gulf*,"BASS, BLACK SEA","34,907","43,314"
2006,Gulf*,"BASS, LONGTAIL",159,197
2006,Gulf*,"BASS, ROCK SEA",295,300
2006,Gulf*,"BASSES, MIXED SEA",824,697
2006,Gulf*,BEAUGREGORY,759,"1,073"
2006,Gulf*,BELTED SANDFISH,34,166
2006,Gulf*,BICOLOR DAMSELFISH,306,596
2006,Gulf*,BIGEYE,"1,103",563
2006,Gulf*,BIGEYE FAMILY,"3,628","4,076"
2006,Gulf*,BIGHEAD CARP,"258,805","25,144"
2006,Gulf*,BIGSCALE POMFRET,15,19
2006,Gulf*,"BISCUIT, INFLATED SEA",24,449
2006,Gulf*,"BISCUITS, SEA","8,417","4,649"
2006,Gulf*,BLACK BRITTLE STAR,"11,930","9,708"
2006,Gulf*,BLACK DRIFTFISH,NA,NA
2006,Gulf*,BLACKBAR SOLDIERFISH,70,586
2006,Gulf*,BLACKEAR WRASSE,9,17
2006,Gulf*,BLACKEDGE MORAY,367,693
2006,Gulf*,BLEUFER,NA,NA
2006,Gulf*,BLUE ANGELFISH,"7,779","95,285"
2006,Gulf*,BLUE CHROMIS,"2,353","5,024"
2006,Gulf*,BLUE PARROTFISH,45,393
2006,Gulf*,BLUE TANG,"2,607","17,573"
2006,Gulf*,BLUEFISH,"241,066","83,661"
2006,Gulf*,BLUEHEAD,"4,176","7,525"
2006,Gulf*,BLUESPOTTED CORNETFISH,3,15
2006,Gulf*,BONEFISH,"100,837","75,133"
2006,Gulf*,"BONITO, ATLANTIC","4,425","2,211"
2006,Gulf*,BOWFIN,"139,575","156,507"
2006,Gulf*,BOX CRABS,46,32
2006,Gulf*,BOXFISH GENUS,247,130
2006,Gulf*,BOXFISHES,"3,733","2,450"
2006,Gulf*,"BROTULA, BEARDED",NA,NA
2006,Gulf*,BROWN CHROMIS,237,587
2006,Gulf*,BRUISED NASSA,"113,850","23,924"
2006,Gulf*,BRYOZOANS,476,"2,123"
2006,Gulf*,BUFFALOFISHES,"3,738,296","670,330"
2006,Gulf*,BULLHEADS,"18,428","3,638"
2006,Gulf*,BUTTER HAMLET,"1,385","4,217"
2006,Gulf*,BUTTERFISH,326,210
2006,Gulf*,"BUTTERFISH, UNCLASSIFIED","4,339","2,771"
2006,Gulf*,CARDINALFISH FAMILY,86,64
2006,Gulf*,CARIBBEAN REEF OCTOPUS,31,295
2006,Gulf*,"CARP, COMMON","156,594","20,657"
2006,Gulf*,"CARP, GRASS","69,814","13,384"
2006,Gulf*,CARPS AND MINNOWS,"20,633","139,044"
2006,Gulf*,CASSIS,1,3
2006,Gulf*,"CATFISH, BLUE","3,295,458","1,607,621"
2006,Gulf*,"CATFISH, CHANNEL","1,124,602","568,144"
2006,Gulf*,"CATFISH, FLATHEAD","324,914","160,787"
2006,Gulf*,"CATFISHES, SEA","15,628","6,878"
2006,Gulf*,CATFISHES-BULLHEADS,"1,062",305
2006,Gulf*,CAULERPACEAE,"12,466","17,084"
2006,Gulf*,CHALK BASS,50,174
2006,Gulf*,CHAMIDAE,450,722
2006,Gulf*,CHERUBFISH,803,"3,879"
2006,Gulf*,CHESTNUT TURBAN,"88,262","19,875"
2006,Gulf*,CHUBS,NA,NA
2006,Gulf*,"CLAM, SUNRAY VENUS",220,"2,901"
2006,Gulf*,CLAMS OR BIVALVES,915,"2,506"
2006,Gulf*,CLEANER SHRIMP,216,"1,291"
2006,Gulf*,CLINGFISH FAMILY,20,19
2006,Gulf*,CLOWN WRASSE,310,598
2006,Gulf*,COBIA,"150,510","347,268"
2006,Gulf*,COCOA DAMSELFISH,54,111
2006,Gulf*,COMBTOOTH BLENNY FAMILY,"1,881","2,777"
2006,Gulf*,COMMON OCTOPUS,278,"1,476"
2006,Gulf*,CONEY,74,550
2006,Gulf*,CONUS,14,149
2006,Gulf*,CORALS,"21,020","59,640"
2006,Gulf*,"CRAB, BLUE","70,267,328","46,333,727"
2006,Gulf*,"CRAB, DEEPSEA GOLDEN","512,224","810,585"
2006,Gulf*,"CRAB, FLORIDA STONE CLAWS","21,896","85,990"
2006,Gulf*,"CRAB, HORSESHOE","19,440","23,150"
2006,Gulf*,CRABS,"54,223","34,512"
2006,Gulf*,CREOLE WRASSE,637,"1,975"
2006,Gulf*,CREOLE-FISH,140,"2,500"
2006,Gulf*,"CROAKER, ATLANTIC","115,828","561,953"
2006,Gulf*,CROWN CONCH,926,512
2006,Gulf*,CRUSTACEANS,"1,289","1,309"
2006,Gulf*,CUBBYU,12,36
2006,Gulf*,"CUCUMBERS, OTHER SEA","2,502","7,000"
2006,Gulf*,CUSK,270,303
2006,Gulf*,CUSK-EELS,"9,781","10,683"
2006,Gulf*,"CUTLASSFISH, ATLANTIC","31,884","23,751"
2006,Gulf*,CUTLASSFISHES,"14,012","38,346"
2006,Gulf*,DAMSELFISH FAMILY,188,374
2006,Gulf*,DEEPWATER CORAL,"12,518","35,690"
2006,Gulf*,DEEPWATER SQUIRRELFISH,6,32
2006,Gulf*,DOCTORFISH,67,277
2006,Gulf*,"DOLLARS, OTHER SAND","299,377","59,466"
2006,Gulf*,DOLPHINFISH,"436,506","703,518"
2006,Gulf*,"DRUM, BLACK","4,212,672","3,416,642"
2006,Gulf*,"DRUM, FRESHWATER","445,866","68,179"
2006,Gulf*,"DRUM, RED","22,192","29,474"
2006,Gulf*,DRUMS,"3,944","1,836"
2006,Gulf*,DUSKY DAMSELFISH,5,8
2006,Gulf*,DUSKY JAWFISH,878,"2,012"
2006,Gulf*,DWARF SEAHORSE,"23,185","41,512"
2006,Gulf*,"EEL, AMERICAN",70,420
2006,Gulf*,"EEL, MORAYS",260,"3,314"
2006,Gulf*,EELS,"1,975","4,956"
2006,Gulf*,"EELS, CONGER",200,102
2006,Gulf*,"EELS, SNAKE",787,805
2006,Gulf*,FALSE ARROW CRAB,"33,028","18,060"
2006,Gulf*,"FILEFISH, PYGMY",113,23
2006,Gulf*,FINFISH,"1,851,608","822,958"
2006,Gulf*,FLAMEFISH,"3,483","5,881"
2006,Gulf*,FLAMINGO TONGUE,173,80
2006,Gulf*,FLATFISH,"204,884","427,999"
2006,Gulf*,FLORIDA BLENNY,179,390
2006,Gulf*,FLORIDA CORALLIMORPHARIAN,"104,725","260,080"
2006,Gulf*,FLORIDA FIGHTING CONCH,"2,528","9,923"
2006,Gulf*,FLORIDA MITER,3,6
2006,Gulf*,FLORIDA REGAL DORIS,595,818
2006,Gulf*,FLORIDA SEA CUCUMBER,"20,078","12,334"
2006,Gulf*,"FLOUNDER, SOUTHERN","128,960","324,400"
2006,Gulf*,"FLOUNDER, SUMMER","9,955","16,104"
2006,Gulf*,FLOUNDERS,"159,253","289,719"
2006,Gulf*,FLYINGFISHES,"2,063",555
2006,Gulf*,FOUREYE BUTTERFLYFISH,"1,271","3,606"
2006,Gulf*,FRENCH ANGELFISH,"1,206","22,741"
2006,Gulf*,FROGS,NA,NA
2006,Gulf*,FURCATE SPIDER CRAB,"3,308","1,910"
2006,Gulf*,GAG,"1,566,639","4,562,567"
2006,Gulf*,GARS,"66,169","109,891"
2006,Gulf*,GLASS BLENNY,84,76
2006,Gulf*,GLASSEYE SNAPPER,3,31
2006,Gulf*,GLASSY SWEEPER,83,448
2006,Gulf*,GOATFISHES,139,"1,196"
2006,Gulf*,GOBY FAMILY,"2,428","3,970"
2006,Gulf*,GOLDENTAIL MORAY,55,842
2006,Gulf*,GRAY ANGELFISH,"3,955","38,649"
2006,Gulf*,GRAYSBY,647,"2,292"
2006,Gulf*,GREAT BARRACUDA,"93,198","73,769"
2006,Gulf*,GREEN CLINGING CRAB,"122,832","71,505"
2006,Gulf*,GREEN MORAY,74,"3,340"
2006,Gulf*,GREEN SEA MAT,"1,469","2,400"
2006,Gulf*,GREEN SEA URCHIN,"24,071","44,928"
2006,Gulf*,GROOVED-BLADE SEA WHIP,"15,042","48,249"
2006,Gulf*,"GROUPER, BLACK","311,839","910,199"
2006,Gulf*,"GROUPER, MARBLED","1,276","2,609"
2006,Gulf*,"GROUPER, MISTY",527,"1,370"
2006,Gulf*,"GROUPER, RED","6,099,724","14,474,929"
2006,Gulf*,"GROUPER, SNOWY","261,866","644,138"
2006,Gulf*,"GROUPER, TIGER",172,456
2006,Gulf*,"GROUPER, WARSAW","136,904","304,200"
2006,Gulf*,"GROUPER, YELLOWEDGE","859,382","2,370,704"
2006,Gulf*,"GROUPER, YELLOWFIN",625,"1,746"
2006,Gulf*,"GROUPER, YELLOWMOUTH",96,250
2006,Gulf*,GROUPERS,"25,697","61,541"
2006,Gulf*,"GRUNT, COTTONWICK",19,33
2006,Gulf*,"GRUNT, FRENCH","1,420","4,539"
2006,Gulf*,"GRUNT, TOMTATE",26,23
2006,Gulf*,GRUNTS,"143,138","133,775"
2006,Gulf*,GULF BUTTERFISH,"659,303","239,790"
2006,Gulf*,GULF FLOUNDER,"45,984","100,212"
2006,Gulf*,GULF KINGFISH,NA,NA
2006,Gulf*,HAIRY BLENNY,158,141
2006,Gulf*,"HAKES, RED AND WHITE","3,640","3,341"
2006,Gulf*,HALICLONA COMPRESSA,"7,005","18,423"
2006,Gulf*,HALIEUTICHTHYS,982,918
2006,Gulf*,HALIMEDA,"3,081","2,479"
2006,Gulf*,HARLEQUIN BASS,411,897
2006,Gulf*,HARVESTFISH,NA,NA
2006,Gulf*,HAWKWING CONCH,1,1
2006,Gulf*,HEMIRAMPHUS,"1,027,891","794,667"
2006,Gulf*,"HERRING, ATLANTIC THREAD","514,476","93,683"
2006,Gulf*,"HERRING, ROUND",75,56
2006,Gulf*,HERRINGS,"827,290","161,979"
2006,Gulf*,HIGH-HAT,"3,936","9,175"
2006,Gulf*,"HIND, RED","2,113","3,748"
2006,Gulf*,"HIND, ROCK",234,467
2006,Gulf*,"HIND, SPECKLED","81,355","185,931"
2006,Gulf*,HIPPOSPONGIA,"112,513","356,414"
2006,Gulf*,HOGFISH,"28,258","77,632"
2006,Gulf*,HONEYCOMB COWFISH,"1,263","1,387"
2006,Gulf*,HORSE CONCH,576,"1,119"
2006,Gulf*,INSHORE LIZARDFISH,23,175
2006,Gulf*,IRISH POMPANO,"29,605","37,748"
2006,Gulf*,"JACK, ALMACO","62,218","59,862"
2006,Gulf*,"JACK, BAR","15,426","10,852"
2006,Gulf*,"JACK, CREVALLE","570,928","421,284"
2006,Gulf*,"JACK, HORSE-EYE",212,179
2006,Gulf*,JACKKNIFE-FISH,"1,088","5,305"
2006,Gulf*,JACKS,"49,102","40,913"
2006,Gulf*,JAMAICAN CASSIOPEA,"4,781","3,173"
2006,Gulf*,JAWFISH FAMILY,223,607
2006,Gulf*,JELLYFISH,826,"8,541"
2006,Gulf*,KEYHOLE SAND DOLLAR,"1,451,185","166,158"
2006,Gulf*,KINGFISHES,"555,422","534,502"
2006,Gulf*,LADYFISH,"1,794,953","1,069,648"
2006,Gulf*,LAND HERMIT CRABS,75,94
2006,Gulf*,LANTERN BASS,77,143
2006,Gulf*,LEATHERJACKETS,"90,338","110,594"
2006,Gulf*,LESSER ELECTRIC RAY,2,16
2006,Gulf*,LETTUCE SLUG,"15,096","14,656"
2006,Gulf*,LIMULUS,469,469
2006,Gulf*,LINED SEAHORSE,"1,860","11,147"
2006,Gulf*,LIONS-PAW SCALLOP,631,458
2006,Gulf*,"LOBSTER, CARIBBEAN SPINY","4,774,013","27,334,424"
2006,Gulf*,"LOBSTER, SLIPPER","1,210",968
2006,Gulf*,LONGFIN DAMSELFISH,12,14
2006,Gulf*,LONGNOSE GAR,"23,755","13,027"
2006,Gulf*,LONGSNOUT BUTTERFLYFISH,11,103
2006,Gulf*,LOOKDOWN,"30,779","76,994"
2006,Gulf*,LOXORHYNCHUS,"29,479","16,903"
2006,Gulf*,MACKEREL (SCOMBER),NA,NA
2006,Gulf*,"MACKEREL SHARKS, UNCLASSIFIED","36,091","9,688"
2006,Gulf*,"MACKEREL, ATLANTIC","13,392","2,614"
2006,Gulf*,"MACKEREL, CERO","6,040","4,594"
2006,Gulf*,"MACKEREL, KING","4,984,301","7,189,705"
2006,Gulf*,"MACKEREL, SPANISH","4,874,188","3,020,557"
2006,Gulf*,MANGROVE GAMBUSIA,400,400
2006,Gulf*,MANTIS SHRIMPS,"2,043","3,335"
2006,Gulf*,MAPLELEAF,NA,NA
2006,Gulf*,MARBLED BLENNY,47,69
2006,Gulf*,MARBLED GROUPER,6,12
2006,Gulf*,MARGINELLIDAE,132,77
2006,Gulf*,MARINE WORM,"6,628","23,390"
2006,Gulf*,MEASLED COWRIE,414,579
2006,Gulf*,MENHADEN,"746,849,329","29,829,772"
2006,Gulf*,MENIPPE,"2,427,557","24,353,593"
2006,Gulf*,MESOGASTROPODA,42,23
2006,Gulf*,MIDNIGHT PARROTFISH,29,321
2006,Gulf*,MILK CONCH,2,3
2006,Gulf*,MITHRAX,"36,081","31,334"
2006,Gulf*,MOJARRAS,"524,721","568,163"
2006,Gulf*,"MOONFISH, ATLANTIC","52,853","50,452"
2006,Gulf*,"MULLET, STRIPED (LIZA)","13,542,977","9,891,330"
2006,Gulf*,"MULLET, WHITE","313,663","176,084"
2006,Gulf*,MULLETS,"409,957","315,864"
2006,Gulf*,MURICIDAE,"1,291","1,692"
2006,Gulf*,NAKED GOBY,5,6
2006,Gulf*,NEON GOBY,"10,236","26,426"
2006,Gulf*,NERITIDAE,"17,650","5,391"
2006,Gulf*,NIMBLE SPRAY CRAB,"7,521","12,429"
2006,Gulf*,NORTH AMERICAN SOFTSHELL TURTLES,861,961
2006,Gulf*,NUDIBRANCHS,"7,302","7,988"
2006,Gulf*,OCEAN SURGEON,881,"3,833"
2006,Gulf*,OCELLATED FROGFISH,5,30
2006,Gulf*,OCTOPUS,"2,683","3,398"
2006,Gulf*,OILFISH,"20,649","19,028"
2006,Gulf*,OLIVIDAE,"2,604","1,053"
2006,Gulf*,OPAH,433,485
2006,Gulf*,OPHIDIIFORMS,33,283
2006,Gulf*,ORANGESPOTTED FILEFISH,48,194
2006,Gulf*,"OYSTER, EASTERN","18,267,591","57,678,819"
2006,Gulf*,PAGUROIDEA,"10,802","3,100"
2006,Gulf*,PALYTHOA,"3,963","5,510"
2006,Gulf*,PARROTFISHES,"1,760","3,256"
2006,Gulf*,PENAEUS,"1,633,982","7,273,440"
2006,Gulf*,PENICILLUS,"21,652","11,256"
2006,Gulf*,PEPPERMINT BASS,5,110
2006,Gulf*,PEPPERMINT SHRIMP,"562,203","248,246"
2006,Gulf*,PERMIT,"15,045","25,551"
2006,Gulf*,PIGFISH,"8,687","44,018"
2006,Gulf*,PINFISH,"60,621","312,426"
2006,Gulf*,PINNIDAE,2,2
2006,Gulf*,PIPEFISHES,466,663
2006,Gulf*,PLANEHEAD FILEFISH,"4,378","2,294"
2006,Gulf*,POLKADOTTED HERMIT,"14,311","7,181"
2006,Gulf*,POLYPLACOPHORA,104,560
2006,Gulf*,"POMFRETS, UNCLASSIFIED",62,48
2006,Gulf*,"POMPANO, AFRICAN","2,370","5,487"
2006,Gulf*,"POMPANO, FLORIDA","486,369","1,711,211"
2006,Gulf*,"PORGY, JOLTHEAD","6,568","6,405"
2006,Gulf*,"PORGY, KNOBBED","4,250","4,081"
2006,Gulf*,"PORGY, LITTLEHEAD",23,19
2006,Gulf*,"PORGY, LONGSPINE",13,24
2006,Gulf*,"PORGY, RED","108,308","122,020"
2006,Gulf*,"PORGY, WHITEBONE","5,821","7,489"
2006,Gulf*,"PORGY,GRASS","4,781","2,293"
2006,Gulf*,PORKFISH,"3,981","10,059"
2006,Gulf*,PRINCESS PARROTFISH,170,"1,176"
2006,Gulf*,PROCAMBARUS,"1,467,577","1,289,429"
2006,Gulf*,PUDDINGWIFE (WRASSE),110,636
2006,Gulf*,PUFFERS,664,"2,086"
2006,Gulf*,PURPLE REEFFISH,754,"1,040"
2006,Gulf*,PURPLE-SPINED SEA URCHIN,365,620
2006,Gulf*,QUEEN ANGELFISH,"3,247","61,548"
2006,Gulf*,QUEEN PARROTFISH,6,125
2006,Gulf*,RAINBOW PARROTFISH,1,20
2006,Gulf*,RANELLIDAE,3,12
2006,Gulf*,"RAY,STINGRAYS","1,551","12,744"
2006,Gulf*,RAYS,"17,873","3,302"
2006,Gulf*,"RAYS, BUTTERFLY",48,515
2006,Gulf*,RED BEADED ANEMONE,"35,307","31,329"
2006,Gulf*,RED BREAM,42,74
2006,Gulf*,REDBAND PARROTFISH,125,669
2006,Gulf*,REDFINGER RUBBLE CRAB,191,179
2006,Gulf*,REDLIP BLENNY,55,137
2006,Gulf*,REDSPOTTED HAWKFISH,45,106
2006,Gulf*,REEF BUTTERFLYFISH,"1,033","2,895"
2006,Gulf*,REEF SCORPIONFISH,238,829
2006,Gulf*,REEF SQUIRRELFISH,523,"3,212"
2006,Gulf*,REMORA FAMILY,51,129
2006,Gulf*,RINGED ANEMONE,"9,027","8,094"
2006,Gulf*,RIVER COOTER,NA,NA
2006,Gulf*,ROCK BEAUTY,"4,640","23,574"
2006,Gulf*,ROCK BORING URCHIN,"5,832","3,999"
2006,Gulf*,ROCK SHRIMP,"3,299,237","4,705,771"
2006,Gulf*,"ROSEFISH, BLACKBELLY",933,"1,288"
2006,Gulf*,ROUGHTONGUE BASS,5,250
2006,Gulf*,"RUDDERFISH, BANDED","8,638","8,302"
2006,Gulf*,"RUNNER, BLUE","282,251","205,448"
2006,Gulf*,"RUNNER, RAINBOW",NA,NA
2006,Gulf*,SABELLIDAE,111,"1,031"
2006,Gulf*,SADDLED BLENNY,359,594
2006,Gulf*,SAILFIN BLENNY,"1,962","4,961"
2006,Gulf*,SAND CRABS,"7,370","53,002"
