predator,prey name,ja.avail.ratio,index,name,predator name,predator type,prey type,availability,mean_av,min_av,max_av
RDR,epiphytes,0,51,pPREY1RDR2,red drum,adult,juvenile,0,0.0172068160219246,0,0.4
RDR,epiphytes,0,52,pPREY2RDR2,red drum,adult,adult,0,0.0172068160219246,0,0.4
SEA,epiphytes,0,55,pPREY1SEA2,seatrout,adult,juvenile,0,0.006731622274894689,0,0.4
SEA,epiphytes,0,56,pPREY2SEA2,seatrout,adult,adult,0,0.006731622274894689,0,0.4
SCI,epiphytes,0,59,pPREY1SCI2,sciaenidae,adult,juvenile,0,0.002335373208255513,0,0.151779532432556
SCI,epiphytes,0,60,pPREY2SCI2,sciaenidae,adult,adult,0,0.002335373208255513,0,0.151779532432556
LDY,epiphytes,1,63,pPREY1LDY2,ladyfish,adult,juvenile,2.5302375750158e-9,0.0040466363210868595,0,0.4
LDY,epiphytes,1,64,pPREY2LDY2,ladyfish,adult,adult,2.5302375750158e-9,0.0040466363210868595,0,0.4
MUL,epiphytes,0,67,pPREY1MUL2,mullets,adult,juvenile,0,7.996890624515312e-4,0,0.0461493879556656
MUL,epiphytes,0,68,pPREY2MUL2,mullets,adult,adult,0,7.996890624515312e-4,0,0.0461493879556656
POM,epiphytes,0,71,pPREY1POM2,pompano,adult,juvenile,0,0.0010691412281520572,0,0.0464877001941204
POM,epiphytes,0,72,pPREY2POM2,pompano,adult,adult,0,0.0010691412281520572,0,0.0464877001941204
SHP,epiphytes,0,75,pPREY1SHP2,sheepshead,adult,juvenile,0,0.0018429323240923589,0,0.280000001192093
SHP,epiphytes,0,76,pPREY2SHP2,sheepshead,adult,adult,0,0.0018429323240923589,0,0.280000001192093
SNK,epiphytes,0,79,pPREY1SNK2,snook,adult,juvenile,0,0.007367061848117459,0,0.4
SNK,epiphytes,0,80,pPREY2SNK2,snook,adult,adult,0,0.007367061848117459,0,0.4
FLT,epiphytes,0,83,pPREY1FLT2,flatfish,adult,juvenile,0,0.002271388034520254,0,0.224000006914139
FLT,epiphytes,0,84,pPREY2FLT2,flatfish,adult,adult,0,0.002271388034520254,0,0.224000006914139
ODF,epiphytes,0,87,pPREY1ODF2,other demersal fish,adult,juvenile,0,0.008085361496678817,0,0.4
ODF,epiphytes,0,88,pPREY2ODF2,other demersal fish,adult,adult,0,0.008085361496678817,0,0.4
SDF,epiphytes,0,91,pPREY1SDF2,small demersal fish,adult,juvenile,0,0.003930394182163162,0,0.365446835756302
SDF,epiphytes,0,92,pPREY2SDF2,small demersal fish,adult,adult,0,0.003930394182163162,0,0.365446835756302
YTN,epiphytes,0,95,pPREY1YTN2,yellowfin tuna,adult,juvenile,0,0.01685461421438765,0,0.4
YTN,epiphytes,0,96,pPREY2YTN2,yellowfin tuna,adult,adult,0,0.01685461421438765,0,0.4
BTN,epiphytes,0,99,pPREY1BTN2,bluefin tuna,adult,juvenile,0,0.02881371888640719,0,0.4
BTN,epiphytes,0,100,pPREY2BTN2,bluefin tuna,adult,adult,0,0.02881371888640719,0,0.4
LTN,epiphytes,0,103,pPREY1LTN2,little tunny,adult,juvenile,0,0.020959437043112556,0,0.4
LTN,epiphytes,0,104,pPREY2LTN2,little tunny,adult,adult,0,0.020959437043112556,0,0.4
OTN,epiphytes,0,107,pPREY1OTN2,other tuna,adult,juvenile,0,0.005317561204625147,0,0.4
OTN,epiphytes,0,108,pPREY2OTN2,other tuna,adult,adult,0,0.005317561204625147,0,0.4
SWD,epiphytes,0,111,pPREY1SWD2,swordfish,adult,juvenile,0,0.011263179046921113,0,0.5
SWD,epiphytes,0,112,pPREY2SWD2,swordfish,adult,adult,0,0.011263179046921113,0,0.5
WMR,epiphytes,0,115,pPREY1WMR2,white marlin,adult,juvenile,0,0.004781315824092191,0,0.4
WMR,epiphytes,0,116,pPREY2WMR2,white marlin,adult,adult,0,0.004781315824092191,0,0.4
BMR,epiphytes,0,119,pPREY1BMR2,blue marlin,adult,juvenile,0,0.006870783659758944,0,0.4
BMR,epiphytes,0,120,pPREY2BMR2,blue marlin,adult,adult,0,0.006870783659758944,0,0.4
BIL,epiphytes,0,123,pPREY1BIL2,other billfish,adult,juvenile,0,0.007601421123430595,0,0.4
BIL,epiphytes,0,124,pPREY2BIL2,other billfish,adult,adult,0,0.007601421123430595,0,0.4
AMB,epiphytes,0,127,pPREY1AMB2,greater amberjack,adult,juvenile,0,0.013514059397052636,0,0.400000005960464
AMB,epiphytes,0,128,pPREY2AMB2,greater amberjack,adult,adult,0,0.013514059397052636,0,0.400000005960464
JCK,epiphytes,0,131,pPREY1JCK2,jacks,adult,juvenile,0,0.00400246994695737,0,0.4
JCK,epiphytes,0,132,pPREY2JCK2,jacks,adult,adult,0,0.00400246994695737,0,0.4
KMK,epiphytes,0,135,pPREY1KMK2,king mackerel,adult,juvenile,0,0.018053418194077447,0,0.4
KMK,epiphytes,0,136,pPREY2KMK2,king mackerel,adult,adult,0,0.018053418194077447,0,0.4
SMK,epiphytes,0,139,pPREY1SMK2,spanish mackerel,adult,juvenile,0,0.009550111566070645,0,0.4
SMK,epiphytes,0,140,pPREY2SMK2,spanish mackerel,adult,adult,0,0.009550111566070645,0,0.4
SAR,epiphytes,0,143,pPREY1SAR2,spanish sardine,adult,juvenile,0,0.009175764205870195,0,0.400000005960464
SAR,epiphytes,0,144,pPREY2SAR2,spanish sardine,adult,adult,0,0.009175764205870195,0,0.400000005960464
LPL,epiphytes,0,147,pPREY1LPL2,large pelagic fish,adult,juvenile,0,0.014335129641767584,0,0.4
LPL,epiphytes,0,148,pPREY2LPL2,large pelagic fish,adult,adult,0,0.014335129641767584,0,0.4
DWF,epiphytes,0,151,pPREY1DWF2,deep water fish,adult,juvenile,0,0.001852393292477211,0,0.236013755202293
DWF,epiphytes,0,152,pPREY2DWF2,deep water fish,adult,adult,0,0.001852393292477211,0,0.236013755202293
MEN,epiphytes,0,155,pPREY1MEN2,menhaden,adult,juvenile,0,0.0020275224066261567,0,0.0851999968290329
MEN,epiphytes,0,156,pPREY2MEN2,menhaden,adult,adult,0,0.0020275224066261567,0,0.0851999968290329
PIN,epiphytes,0,159,pPREY1PIN2,pinfish,adult,juvenile,0,0.002476405269580205,0,0.312740981578827
PIN,epiphytes,0,160,pPREY2PIN2,pinfish,adult,adult,0,0.002476405269580205,0,0.312740981578827
MPL,epiphytes,0,163,pPREY1MPL2,medium pelagic fish,adult,juvenile,0,0.002782169414997465,0,0.28125
MPL,epiphytes,0,164,pPREY2MPL2,medium pelagic fish,adult,adult,0,0.002782169414997465,0,0.28125
SPL,epiphytes,1,167,pPREY1SPL2,small pelagic fish,adult,juvenile,1.32300004285213e-9,0.0019389871896479357,0,0.280000001192093
SPL,epiphytes,1,168,pPREY2SPL2,small pelagic fish,adult,adult,1.32300004285213e-9,0.0019389871896479357,0,0.280000001192093
TIP,epiphytes,0,171,pPREY1TIP2,blacktip shark,adult,juvenile,0,0.008938471447216472,0,0.388799995183945
TIP,epiphytes,0,172,pPREY2TIP2,blacktip shark,adult,adult,0,0.008938471447216472,0,0.388799995183945
BEN,epiphytes,0,175,pPREY1BEN2,benthic feeding sharks,adult,juvenile,0,0.007351421617162635,0,0.4
BEN,epiphytes,0,176,pPREY2BEN2,benthic feeding sharks,adult,adult,0,0.007351421617162635,0,0.4
LGS,epiphytes,0,179,pPREY1LGS2,large sharks,adult,juvenile,0,0.01310897720297144,0,0.4
LGS,epiphytes,0,180,pPREY2LGS2,large sharks,adult,adult,0,0.01310897720297144,0,0.4
FIL,epiphytes,0,183,pPREY1FIL2,filter feeding sharks,adult,juvenile,0,0.010343475244174899,0,0.400000005960464
FIL,epiphytes,0,184,pPREY2FIL2,filter feeding sharks,adult,adult,0,0.010343475244174899,0,0.400000005960464
SMS,epiphytes,0,187,pPREY1SMS2,small sharks,adult,juvenile,0,0.003926910599777132,0,0.4
SMS,epiphytes,0,188,pPREY2SMS2,small sharks,adult,adult,0,0.003926910599777132,0,0.4
RAY,epiphytes,0,191,pPREY1RAY2,skates and rays,adult,juvenile,0,0.003023520048827739,0,0.230579987168312
RAY,epiphytes,0,192,pPREY2RAY2,skates and rays,adult,adult,0,0.003023520048827739,0,0.230579987168312
BSH,epiphytes,0,195,pPREY1BSH2,brown shrimp,adult,juvenile,0,0.0021571768950158377,0,0.172799989581108
BSH,epiphytes,0,196,pPREY2BSH2,brown shrimp,adult,adult,0,0.0021571768950158377,0,0.172799989581108
WSH,epiphytes,0,199,pPREY1WSH2,white shrimp,adult,juvenile,0,0.0034963042677662345,0,0.1
WSH,epiphytes,0,200,pPREY2WSH2,white shrimp,adult,adult,0,0.0034963042677662345,0,0.1
PSH,epiphytes,0,203,pPREY1PSH2,pink shrimp,adult,juvenile,0,0.003969511464712663,0,0.1
PSH,epiphytes,0,204,pPREY2PSH2,pink shrimp,adult,adult,0,0.003969511464712663,0,0.1
OSH,epiphytes,0,207,pPREY1OSH2,other shrimp,adult,juvenile,0,0.0024655542383202438,0,0.112499997019768
OSH,epiphytes,0,208,pPREY2OSH2,other shrimp,adult,adult,0,0.0024655542383202438,0,0.112499997019768
DBR,epiphytes,0,211,pPREY1DBR2,diving birds,adult,juvenile,0,0.009878776333380692,0,0.4
DBR,epiphytes,0,212,pPREY2DBR2,diving birds,adult,adult,0,0.009878776333380692,0,0.4
SBR,epiphytes,0,215,pPREY1SBR2,surface feeding birds,adult,juvenile,0,0.005177204055484092,0,0.389697760343552
SBR,epiphytes,0,216,pPREY2SBR2,surface feeding birds,adult,adult,0,0.005177204055484092,0,0.389697760343552
MAN,epiphytes,1,219,pPREY1MAN2,manatee,adult,juvenile,0.200000002980232,0.007074468188294935,0,0.200000002980232
MAN,epiphytes,1,220,pPREY2MAN2,manatee,adult,adult,0.200000002980232,0.007074468188294935,0,0.200000002980232
MYS,epiphytes,0,223,pPREY1MYS2,mysticeti,adult,juvenile,0,0.005533542707035106,0,0.300000011920929
MYS,epiphytes,0,224,pPREY2MYS2,mysticeti,adult,adult,0,0.005533542707035106,0,0.300000011920929
DOL,epiphytes,0,227,pPREY1DOL2,dolphins and porpoises,adult,juvenile,0,0.009733429139218158,0,0.4
DOL,epiphytes,0,228,pPREY2DOL2,dolphins and porpoises,adult,adult,0,0.009733429139218158,0,0.4
DDO,epiphytes,1,231,pPREY1DDO2,deep diving odontocetae,adult,juvenile,8.28570045996457e-6,0.0037324546547922374,0,0.4
DDO,epiphytes,1,232,pPREY2DDO2,deep diving odontocetae,adult,adult,8.28570045996457e-6,0.0037324546547922374,0,0.4
LOG,epiphytes,0,235,pPREY1LOG2,loggerhead,adult,juvenile,0,0.003658857819202318,0,0.300000011920929
LOG,epiphytes,0,236,pPREY2LOG2,loggerhead,adult,adult,0,0.003658857819202318,0,0.300000011920929
KMP,epiphytes,0,239,pPREY1KMP2,kemps ridley,adult,juvenile,0,5.953013685133881e-4,0,0.0566999986767769
KMP,epiphytes,0,240,pPREY2KMP2,kemps ridley,adult,adult,0,5.953013685133881e-4,0,0.0566999986767769
TUR,epiphytes,1,243,pPREY1TUR2,other turtles,adult,juvenile,2.73839987130486e-6,4.411527851192898e-4,0,0.0599999986588955
TUR,epiphytes,1,244,pPREY2TUR2,other turtles,adult,adult,2.73839987130486e-6,4.411527851192898e-4,0,0.0599999986588955
BCR,epiphytes,NA,245,pPREYBCR,blue crab,adult,adult,0,0.002295565226320898,0,0.150000005960464
SCR,epiphytes,NA,246,pPREYSCR,stone crab,adult,adult,0,0.0020881184135301393,0,0.150000005960464
LOB,epiphytes,NA,247,pPREYLOB,crabs and lobsters,adult,adult,0,0.001657533214045498,0,0.0999249964952469
SPG,epiphytes,NA,248,pPREYSPG,sponges,adult,adult,0,9.08520298829489e-4,0,0.0399999991059303
CMB,epiphytes,NA,249,pPREYCMB,carnivorous macrobenthos,adult,adult,4.99999985859034e-10,0.004676787743242909,0,0.200000002980232
INF,epiphytes,NA,250,pPREYINF,infaunal meiobenthos,adult,adult,4.99999996961265e-9,0.002579532363291959,0,0.0799999982118607
ECH,epiphytes,NA,251,pPREYECH,herbivorous echinoderms,adult,adult,9.1599998419678e-11,0.0010627659779674909,0,0.0998999997973442
OYS,epiphytes,NA,252,pPREYOYS,oysters,adult,adult,0,0.006436383033012147,0,0.200000002980232
BIV,epiphytes,NA,253,pPREYBIV,bivalves,adult,adult,0,0.0012937297582347942,0,0.0799999982118607
SES,epiphytes,NA,254,pPREYSES,sessile filter feeders,adult,adult,0,0.005372553229925808,0,0.200000002980232
DIN,epiphytes,NA,255,pPREYDIN,toxic dinoflagellates,adult,adult,0,2.3829788180127554e-5,0,0.0020000000949949
PRO,epiphytes,NA,256,pPREYPRO,protists,adult,adult,0,0.002010751643604801,0,0.0900000035762787
JEL,epiphytes,NA,257,pPREYJEL,jellyfish,adult,adult,8.99999974990351e-7,1.387437564816487e-4,0,0.00999999977648258
SQU,epiphytes,NA,258,pPREYSQU,squid,adult,adult,0,1.4590045021794465e-4,0,0.00999999977648258
LZP,epiphytes,NA,259,pPREYLZP,large zooplankton,adult,adult,0,9.74596101817648e-4,0,0.0900000035762787
SZP,epiphytes,NA,260,pPREYSZP,small zooplankton,adult,adult,0,9.896772721736259e-4,0,0.0900000035762787
PB,epiphytes,NA,261,pPREYPB,bacteria,adult,adult,0,0.0011399952344117704,0,0.0999950021505356
BB,epiphytes,NA,262,pPREYBB,sediment bacteria,adult,adult,0,0.0012020803408378559,0,0.0999950021505356
GAG,sea grass,1,3,pPREY1GAG2,gag grouper,adult,juvenile,8.83367903270482e-8,0.012548732114075735,0,0.4
GAG,sea grass,1,4,pPREY2GAG2,gag grouper,adult,adult,8.83367903270482e-8,0.012548732114075735,0,0.4
RGR,sea grass,0,7,pPREY1RGR2,red grouper,adult,juvenile,0,0.020951561032141512,0,0.4
RGR,sea grass,0,8,pPREY2RGR2,red grouper,adult,adult,0,0.020951561032141512,0,0.4
SCM,sea grass,1,11,pPREY1SCM2,scamp,adult,juvenile,1.95480005515947e-8,0.02494856582037302,0,0.4
SCM,sea grass,1,12,pPREY2SCM2,scamp,adult,adult,1.95480005515947e-8,0.02494856582037302,0,0.4
SSR,sea grass,0,15,pPREY1SSR2,shallow serranidae,adult,juvenile,0,0.006225914857619887,0,0.277136623859406
SSR,sea grass,0,16,pPREY2SSR2,shallow serranidae,adult,adult,0,0.006225914857619887,0,0.277136623859406
DSR,sea grass,1,19,pPREY1DSR2,deep serranidae,adult,juvenile,1.03219193192672e-7,0.02321533464012054,0,0.4
DSR,sea grass,1,20,pPREY2DSR2,deep serranidae,adult,adult,1.03219193192672e-7,0.02321533464012054,0,0.4
RSN,sea grass,1,23,pPREY1RSN2,red snapper,adult,juvenile,6.63551968926868e-9,0.00973902701397473,0,0.4
RSN,sea grass,1,24,pPREY2RSN2,red snapper,adult,adult,6.63551968926868e-9,0.00973902701397473,0,0.4
VSN,sea grass,1,27,pPREY1VSN2,vermilion snapper,adult,juvenile,1.35475204388058e-8,0.008080765895336316,0,0.318937480449677
VSN,sea grass,1,28,pPREY2VSN2,vermilion snapper,adult,adult,1.35475204388058e-8,0.008080765895336316,0,0.318937480449677
LUT,sea grass,1,31,pPREY1LUT2,lutjanidae,adult,juvenile,2.0674912448726e-8,0.00893843303524281,0,0.4
LUT,sea grass,1,32,pPREY2LUT2,lutjanidae,adult,adult,2.0674912448726e-8,0.00893843303524281,0,0.4
BIO,sea grass,0,35,pPREY1BIO2,bioeroding fish,adult,juvenile,0,0.001325245355329917,0,0.0839999988675117
BIO,sea grass,0,36,pPREY2BIO2,bioeroding fish,adult,adult,0,0.001325245355329917,0,0.0839999988675117
LRF,sea grass,0,39,pPREY1LRF2,large reef fish,adult,juvenile,0,0.005350835054222534,0,0.4
LRF,sea grass,0,40,pPREY2LRF2,large reef fish,adult,adult,0,0.005350835054222534,0,0.4
SRF,sea grass,1,43,pPREY1SRF2,small reef fish,adult,juvenile,1.88720011840005e-10,0.010959125060162622,0,0.4
SRF,sea grass,1,44,pPREY2SRF2,small reef fish,adult,adult,1.88720011840005e-10,0.010959125060162622,0,0.4
BDR,sea grass,0,47,pPREY1BDR2,black drum,adult,juvenile,0,0.005177249600295398,0,0.4
BDR,sea grass,0,48,pPREY2BDR2,black drum,adult,adult,0,0.005177249600295398,0,0.4
RDR,sea grass,1,51,pPREY1RDR2,red drum,adult,juvenile,6.40645219165958e-12,0.0172068160219246,0,0.4
RDR,sea grass,1,52,pPREY2RDR2,red drum,adult,adult,6.40645219165958e-12,0.0172068160219246,0,0.4
SEA,sea grass,1,55,pPREY1SEA2,seatrout,adult,juvenile,1.80147238272588e-14,0.006731622274894689,0,0.4
SEA,sea grass,1,56,pPREY2SEA2,seatrout,adult,adult,1.80147238272588e-14,0.006731622274894689,0,0.4
SCI,sea grass,1,59,pPREY1SCI2,sciaenidae,adult,juvenile,2.79936022279381e-11,0.002335373208255513,0,0.151779532432556
SCI,sea grass,1,60,pPREY2SCI2,sciaenidae,adult,adult,2.79936022279381e-11,0.002335373208255513,0,0.151779532432556
LDY,sea grass,1,63,pPREY1LDY2,ladyfish,adult,juvenile,2.53023768603811e-10,0.0040466363210868595,0,0.4
LDY,sea grass,1,64,pPREY2LDY2,ladyfish,adult,adult,2.53023768603811e-10,0.0040466363210868595,0,0.4
MUL,sea grass,0,67,pPREY1MUL2,mullets,adult,juvenile,0,7.996890624515312e-4,0,0.0461493879556656
MUL,sea grass,0,68,pPREY2MUL2,mullets,adult,adult,0,7.996890624515312e-4,0,0.0461493879556656
POM,sea grass,1,71,pPREY1POM2,pompano,adult,juvenile,9.66648094902212e-9,0.0010691412281520572,0,0.0464877001941204
POM,sea grass,1,72,pPREY2POM2,pompano,adult,adult,9.66648094902212e-9,0.0010691412281520572,0,0.0464877001941204
SHP,sea grass,0,75,pPREY1SHP2,sheepshead,adult,juvenile,0,0.0018429323240923589,0,0.280000001192093
SHP,sea grass,0,76,pPREY2SHP2,sheepshead,adult,adult,0,0.0018429323240923589,0,0.280000001192093
SNK,sea grass,1,79,pPREY1SNK2,snook,adult,juvenile,6.68493038702422e-10,0.007367061848117459,0,0.4
SNK,sea grass,1,80,pPREY2SNK2,snook,adult,adult,6.68493038702422e-10,0.007367061848117459,0,0.4
FLT,sea grass,1,83,pPREY1FLT2,flatfish,adult,juvenile,1.26839996839045e-11,0.002271388034520254,0,0.224000006914139
FLT,sea grass,1,84,pPREY2FLT2,flatfish,adult,adult,1.26839996839045e-11,0.002271388034520254,0,0.224000006914139
ODF,sea grass,1,87,pPREY1ODF2,other demersal fish,adult,juvenile,7.63668017711439e-10,0.008085361496678817,0,0.4
ODF,sea grass,1,88,pPREY2ODF2,other demersal fish,adult,adult,7.63668017711439e-10,0.008085361496678817,0,0.4
SDF,sea grass,1,91,pPREY1SDF2,small demersal fish,adult,juvenile,3.09025842296171e-14,0.003930394182163162,0,0.365446835756302
SDF,sea grass,1,92,pPREY2SDF2,small demersal fish,adult,adult,3.09025842296171e-14,0.003930394182163162,0,0.365446835756302
YTN,sea grass,0,95,pPREY1YTN2,yellowfin tuna,adult,juvenile,0,0.01685461421438765,0,0.4
YTN,sea grass,0,96,pPREY2YTN2,yellowfin tuna,adult,adult,0,0.01685461421438765,0,0.4
BTN,sea grass,0,99,pPREY1BTN2,bluefin tuna,adult,juvenile,0,0.02881371888640719,0,0.4
BTN,sea grass,0,100,pPREY2BTN2,bluefin tuna,adult,adult,0,0.02881371888640719,0,0.4
LTN,sea grass,0,103,pPREY1LTN2,little tunny,adult,juvenile,0,0.020959437043112556,0,0.4
LTN,sea grass,0,104,pPREY2LTN2,little tunny,adult,adult,0,0.020959437043112556,0,0.4
OTN,sea grass,0,107,pPREY1OTN2,other tuna,adult,juvenile,0,0.005317561204625147,0,0.4
OTN,sea grass,0,108,pPREY2OTN2,other tuna,adult,adult,0,0.005317561204625147,0,0.4
SWD,sea grass,0,111,pPREY1SWD2,swordfish,adult,juvenile,0,0.011263179046921113,0,0.5
SWD,sea grass,0,112,pPREY2SWD2,swordfish,adult,adult,0,0.011263179046921113,0,0.5
WMR,sea grass,0,115,pPREY1WMR2,white marlin,adult,juvenile,0,0.004781315824092191,0,0.4
WMR,sea grass,0,116,pPREY2WMR2,white marlin,adult,adult,0,0.004781315824092191,0,0.4
BMR,sea grass,0,119,pPREY1BMR2,blue marlin,adult,juvenile,0,0.006870783659758944,0,0.4
BMR,sea grass,0,120,pPREY2BMR2,blue marlin,adult,adult,0,0.006870783659758944,0,0.4
BIL,sea grass,0,123,pPREY1BIL2,other billfish,adult,juvenile,0,0.007601421123430595,0,0.4
BIL,sea grass,0,124,pPREY2BIL2,other billfish,adult,adult,0,0.007601421123430595,0,0.4
AMB,sea grass,0,127,pPREY1AMB2,greater amberjack,adult,juvenile,0,0.013514059397052636,0,0.400000005960464
AMB,sea grass,0,128,pPREY2AMB2,greater amberjack,adult,adult,0,0.013514059397052636,0,0.400000005960464
JCK,sea grass,1,131,pPREY1JCK2,jacks,adult,juvenile,2.8783755028983e-14,0.00400246994695737,0,0.4
JCK,sea grass,1,132,pPREY2JCK2,jacks,adult,adult,2.8783755028983e-14,0.00400246994695737,0,0.4
KMK,sea grass,0,135,pPREY1KMK2,king mackerel,adult,juvenile,0,0.018053418194077447,0,0.4
KMK,sea grass,0,136,pPREY2KMK2,king mackerel,adult,adult,0,0.018053418194077447,0,0.4
SMK,sea grass,0,139,pPREY1SMK2,spanish mackerel,adult,juvenile,0,0.009550111566070645,0,0.4
SMK,sea grass,0,140,pPREY2SMK2,spanish mackerel,adult,adult,0,0.009550111566070645,0,0.4
SAR,sea grass,0,143,pPREY1SAR2,spanish sardine,adult,juvenile,0,0.009175764205870195,0,0.400000005960464
SAR,sea grass,0,144,pPREY2SAR2,spanish sardine,adult,adult,0,0.009175764205870195,0,0.400000005960464
LPL,sea grass,1,147,pPREY1LPL2,large pelagic fish,adult,juvenile,5.85143999226601e-12,0.014335129641767584,0,0.4
LPL,sea grass,1,148,pPREY2LPL2,large pelagic fish,adult,adult,5.85143999226601e-12,0.014335129641767584,0,0.4
DWF,sea grass,0,151,pPREY1DWF2,deep water fish,adult,juvenile,0,0.001852393292477211,0,0.236013755202293
DWF,sea grass,0,152,pPREY2DWF2,deep water fish,adult,adult,0,0.001852393292477211,0,0.236013755202293
MEN,sea grass,0,155,pPREY1MEN2,menhaden,adult,juvenile,0,0.0020275224066261567,0,0.0851999968290329
MEN,sea grass,0,156,pPREY2MEN2,menhaden,adult,adult,0,0.0020275224066261567,0,0.0851999968290329
PIN,sea grass,0,159,pPREY1PIN2,pinfish,adult,juvenile,0,0.002476405269580205,0,0.312740981578827
PIN,sea grass,0,160,pPREY2PIN2,pinfish,adult,adult,0,0.002476405269580205,0,0.312740981578827
MPL,sea grass,0,163,pPREY1MPL2,medium pelagic fish,adult,juvenile,0,0.002782169414997465,0,0.28125
MPL,sea grass,0,164,pPREY2MPL2,medium pelagic fish,adult,adult,0,0.002782169414997465,0,0.28125
SPL,sea grass,1,167,pPREY1SPL2,small pelagic fish,adult,juvenile,1.32299990407425e-10,0.0019389871896479357,0,0.280000001192093
SPL,sea grass,1,168,pPREY2SPL2,small pelagic fish,adult,adult,1.32299990407425e-10,0.0019389871896479357,0,0.280000001192093
TIP,sea grass,0,171,pPREY1TIP2,blacktip shark,adult,juvenile,0,0.008938471447216472,0,0.388799995183945
TIP,sea grass,0,172,pPREY2TIP2,blacktip shark,adult,adult,0,0.008938471447216472,0,0.388799995183945
BEN,sea grass,0,175,pPREY1BEN2,benthic feeding sharks,adult,juvenile,0,0.007351421617162635,0,0.4
BEN,sea grass,0,176,pPREY2BEN2,benthic feeding sharks,adult,adult,0,0.007351421617162635,0,0.4
LGS,sea grass,1,179,pPREY1LGS2,large sharks,adult,juvenile,9.41639995144516e-12,0.01310897720297144,0,0.4
LGS,sea grass,1,180,pPREY2LGS2,large sharks,adult,adult,9.41639995144516e-12,0.01310897720297144,0,0.4
